year,layer,paper_table,test,estimator,parameter,estimate,standard_error,fit_metric,fit_value,criterion,passed,evidence_status,paper_2009_value,paper_2009_standard_error,difference_from_2009,relative_difference_pct,within_paper_1se
1998,trusted,table_3,pareto,lsf,correlation_coefficient,0.9973953254861851,,pareto_ls_r2,0.9947974353016932,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.998,,-0.0006046745138148,-0.0605886286387626,
1998,trusted,table_3,pareto,mle,alpha,2.400075202667349,0.0756327516182403,pareto_mle_r2,0.96288365884382,finite direct MLE on observations x >= x_t,True,supported,2.68,0.06,-0.2799247973326513,-10.44495512435266,False
1998,trusted,table_3,pareto,mle_continuity,beta,207.7139817563189,32.96535662663071,pareto_mle_r2,0.96288365884382,finite direct MLE on observations x >= x_t,True,supported,335.0,40.0,-127.2860182436811,-37.99582634139735,False
1998,trusted,table_3,pareto,population,population_pct,1.156892000459084,,pareto_ls_r2,0.9947974353016932,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.2,,-0.043107999540916,-3.592333295076337,
1998,trusted,table_3,transition,boundary,x_t,8.15287296793561,,pareto_ls_r2,0.9947974353016932,descriptive reproduction quantity,,descriptive,7.628,0.0,0.5248729679356092,6.880872678757331,False
1998,trusted,table_4,income_share,gompertz,share_pct,84.27008722170103,,,,descriptive reproduction quantity,,descriptive,84.5,,-0.2299127782989671,-0.2720861281644582,
1998,trusted,table_4,income_share,pareto,share_pct,15.729912778298967,,,,descriptive reproduction quantity,,descriptive,15.5,,0.2299127782989671,1.4833082470901109,
1998,trusted,table_4,inequality,lorenz,gini,0.6095628702928875,,,,descriptive reproduction quantity,,descriptive,0.597,,0.0125628702928874,2.1043333823932158,
1999,refined,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0179951259808479,,delta_r2,0.0179951259808479,gompertz_free_r2 > exponential_r2,True,supported,,,,,
1999,refined,table_1,annual_income,descriptive,mean_income_usd,167.0691884244195,,,,descriptive reproduction quantity,,descriptive,133.631,,33.43818842441951,25.02277796650441,
1999,refined,table_2,gompertz,boundary,x_gmax,8.176655455951684,,gompertz_free_correlation_coefficient,0.9711929484371838,correlation_coefficient >= 0.98,False,weak,7.811,,0.3656554559516838,4.681288643601124,
1999,refined,table_2,gompertz,free_lsf,A,1.558145460215847,0.0164919838662914,gompertz_free_correlation_coefficient,0.9711929484371838,correlation_coefficient >= 0.98,False,weak,1.54,0.01,0.018145460215847,1.1782766373926663,False
1999,refined,table_2,gompertz,free_lsf,B,0.3628508957227123,0.0329644048012664,gompertz_free_correlation_coefficient,0.9711929484371838,correlation_coefficient >= 0.98,False,weak,0.33,0.01,0.0328508957227122,9.954816885670384,False
1999,refined,table_2,gompertz,free_lsf,correlation_coefficient,0.9711929484371838,,gompertz_free_correlation_coefficient,0.9711929484371838,correlation_coefficient >= 0.98,False,weak,0.994,,-0.0228070515628161,-2.2944719882108804,
1999,refined,table_2,gompertz,population,population_pct,98.9288717744434,,gompertz_free_correlation_coefficient,0.9711929484371838,correlation_coefficient >= 0.98,False,weak,98.9,,0.0288717744433881,0.029192896302718,
1999,refined,table_3,pareto,boundary,x_pmin,8.176655455951684,,pareto_ls_r2,0.995133609758834,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,7.811,,0.3656554559516838,4.681288643601124,
1999,refined,table_3,pareto,lsf,alpha,2.983033542269379,0.0697193428292576,pareto_ls_r2,0.995133609758834,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,3.1,0.07,-0.116966457730621,-3.7731115396974544,False
1999,refined,table_3,pareto,lsf,beta,764.9941340401873,285.6931001030419,pareto_ls_r2,0.995133609758834,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,867.5,205.5,-102.5058659598127,-11.816238150987054,True
1999,refined,table_3,pareto,lsf,correlation_coefficient,0.9975638374353964,,pareto_ls_r2,0.995133609758834,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.996,,0.0015638374353964,0.1570117907024551,
1999,refined,table_3,pareto,mle,alpha,2.3343081813087214,0.0750662504366154,pareto_mle_r2,0.8241151536444582,finite direct MLE on observations x >= x_t,True,supported,2.78,0.09,-0.4456918186912784,-16.03207980903879,False
1999,refined,table_3,pareto,mle_continuity,beta,173.5492168490256,27.37486395910865,pareto_mle_r2,0.8241151536444582,finite direct MLE on observations x >= x_t,True,supported,429.0,77.0,-255.4507831509744,-59.54563709812923,False
1999,refined,table_3,pareto,population,population_pct,1.0711282255565884,,pareto_ls_r2,0.995133609758834,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.1,,-0.0288717744434117,-2.624706767582883,
1999,refined,table_3,transition,boundary,x_t,8.176655455951684,,pareto_ls_r2,0.995133609758834,descriptive reproduction quantity,,descriptive,7.811,0.0,0.3656554559516838,4.681288643601124,False
1999,refined,table_4,income_share,gompertz,share_pct,85.45847800549845,,,,descriptive reproduction quantity,,descriptive,86.0,,-0.5415219945015508,-0.6296767377925009,
1999,refined,table_4,income_share,pareto,share_pct,14.54152199450155,,,,descriptive reproduction quantity,,descriptive,14.0,,0.5415219945015508,3.8680142464396488,
1999,refined,table_4,inequality,lorenz,gini,0.6040101548852397,,,,descriptive reproduction quantity,,descriptive,0.59,,0.0140101548852397,2.374602522921985,
1999,trusted,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0179951259808479,,delta_r2,0.0179951259808479,gompertz_free_r2 > exponential_r2,True,supported,,,,,
1999,trusted,table_1,annual_income,descriptive,mean_income_usd,167.0691884244195,,,,descriptive reproduction quantity,,descriptive,133.631,,33.43818842441951,25.02277796650441,
1999,trusted,table_2,gompertz,boundary,x_gmax,8.176655455951684,,gompertz_free_correlation_coefficient,0.9711929484371838,correlation_coefficient >= 0.98,False,weak,7.811,,0.3656554559516838,4.681288643601124,
1999,trusted,table_2,gompertz,free_lsf,A,1.558145460215847,0.0164919838662914,gompertz_free_correlation_coefficient,0.9711929484371838,correlation_coefficient >= 0.98,False,weak,1.54,0.01,0.018145460215847,1.1782766373926663,False
1999,trusted,table_2,gompertz,free_lsf,B,0.3628508957227123,0.0329644048012664,gompertz_free_correlation_coefficient,0.9711929484371838,correlation_coefficient >= 0.98,False,weak,0.33,0.01,0.0328508957227122,9.954816885670384,False
1999,trusted,table_2,gompertz,free_lsf,correlation_coefficient,0.9711929484371838,,gompertz_free_correlation_coefficient,0.9711929484371838,correlation_coefficient >= 0.98,False,weak,0.994,,-0.0228070515628161,-2.2944719882108804,
1999,trusted,table_2,gompertz,population,population_pct,98.9288717744434,,gompertz_free_correlation_coefficient,0.9711929484371838,correlation_coefficient >= 0.98,False,weak,98.9,,0.0288717744433881,0.029192896302718,
1999,trusted,table_3,pareto,boundary,x_pmin,8.176655455951684,,pareto_ls_r2,0.995133609758834,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,7.811,,0.3656554559516838,4.681288643601124,
1999,trusted,table_3,pareto,lsf,alpha,2.983033542269379,0.0697193428292576,pareto_ls_r2,0.995133609758834,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,3.1,0.07,-0.116966457730621,-3.7731115396974544,False
1999,trusted,table_3,pareto,lsf,beta,764.9941340401873,285.6931001030419,pareto_ls_r2,0.995133609758834,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,867.5,205.5,-102.5058659598127,-11.816238150987054,True
1999,trusted,table_3,pareto,lsf,correlation_coefficient,0.9975638374353964,,pareto_ls_r2,0.995133609758834,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.996,,0.0015638374353964,0.1570117907024551,
1999,trusted,table_3,pareto,mle,alpha,2.3343081813087214,0.0750662504366154,pareto_mle_r2,0.8241151536444582,finite direct MLE on observations x >= x_t,True,supported,2.78,0.09,-0.4456918186912784,-16.03207980903879,False
1999,trusted,table_3,pareto,mle_continuity,beta,173.5492168490256,27.37486395910865,pareto_mle_r2,0.8241151536444582,finite direct MLE on observations x >= x_t,True,supported,429.0,77.0,-255.4507831509744,-59.54563709812923,False
1999,trusted,table_3,pareto,population,population_pct,1.0711282255565884,,pareto_ls_r2,0.995133609758834,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.1,,-0.0288717744434117,-2.624706767582883,
1999,trusted,table_3,transition,boundary,x_t,8.176655455951684,,pareto_ls_r2,0.995133609758834,descriptive reproduction quantity,,descriptive,7.811,0.0,0.3656554559516838,4.681288643601124,False
1999,trusted,table_4,income_share,gompertz,share_pct,85.45847800549845,,,,descriptive reproduction quantity,,descriptive,86.0,,-0.5415219945015508,-0.6296767377925009,
1999,trusted,table_4,income_share,pareto,share_pct,14.54152199450155,,,,descriptive reproduction quantity,,descriptive,14.0,,0.5415219945015508,3.8680142464396488,
1999,trusted,table_4,inequality,lorenz,gini,0.6040101548852397,,,,descriptive reproduction quantity,,descriptive,0.59,,0.0140101548852397,2.374602522921985,
2001,refined,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,-0.0259814312456274,,delta_r2,-0.0259814312456274,gompertz_free_r2 > exponential_r2,False,rejected,,,,,
2001,refined,table_1,annual_income,descriptive,mean_income_usd,137.6063483171984,,,,descriptive reproduction quantity,,descriptive,110.857,,26.74934831719841,24.12959787582057,
2001,refined,table_2,gompertz,boundary,x_gmax,8.53395522561751,,gompertz_free_correlation_coefficient,0.9454975678420318,correlation_coefficient >= 0.98,False,weak,7.774,,0.7599552256175093,9.775601049877915,
2001,refined,table_2,gompertz,free_lsf,A,1.570973831809025,0.0242160261832604,gompertz_free_correlation_coefficient,0.9454975678420318,correlation_coefficient >= 0.98,False,weak,1.54,0.01,0.0309738318090249,2.0112877798068123,False
2001,refined,table_2,gompertz,free_lsf,B,0.3876160716148116,0.0485536446303695,gompertz_free_correlation_coefficient,0.9454975678420318,correlation_coefficient >= 0.98,False,weak,0.34,0.01,0.0476160716148115,14.004726945532814,False
2001,refined,table_2,gompertz,free_lsf,correlation_coefficient,0.9454975678420318,,gompertz_free_correlation_coefficient,0.9454975678420318,correlation_coefficient >= 0.98,False,weak,0.996,,-0.0505024321579682,-5.070525317065084,
2001,refined,table_2,gompertz,population,population_pct,98.9782796519922,,gompertz_free_correlation_coefficient,0.9454975678420318,correlation_coefficient >= 0.98,False,weak,98.9,,0.0782796519921902,0.0791503053510517,
2001,refined,table_3,pareto,boundary,x_pmin,8.53395522561751,,pareto_ls_r2,0.9979796918398322,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,7.774,,0.7599552256175093,9.775601049877915,
2001,refined,table_3,pareto,lsf,alpha,2.858934010126409,0.0664191921544748,pareto_ls_r2,0.9979796918398322,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,3.23,0.2,-0.3710659898735908,-11.48811114159724,False
2001,refined,table_3,pareto,lsf,beta,588.1840898676451,183.1269081333239,pareto_ls_r2,0.9979796918398322,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1588.0,1257.0,-999.8159101323548,-62.96069963050094,True
2001,refined,table_3,pareto,lsf,correlation_coefficient,0.9989893351982452,,pareto_ls_r2,0.9979796918398322,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.973,,0.0259893351982453,2.6710519217107205,
2001,refined,table_3,pareto,mle,alpha,2.3326399775766484,0.0731813893837429,pareto_mle_r2,0.857595733123401,finite direct MLE on observations x >= x_t,True,supported,2.72,0.07,-0.3873600224233517,-14.241177294976168,False
2001,refined,table_3,pareto,mle_continuity,beta,178.48624529283995,28.00534378829028,pareto_mle_r2,0.857595733123401,finite direct MLE on observations x >= x_t,True,supported,372.0,54.0,-193.51375470716005,-52.019826534182805,False
2001,refined,table_3,pareto,population,population_pct,1.021720348007796,,pareto_ls_r2,0.9979796918398322,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.1,,-0.0782796519922039,-7.116331999291272,
2001,refined,table_3,transition,boundary,x_t,8.53395522561751,,pareto_ls_r2,0.9979796918398322,descriptive reproduction quantity,,descriptive,7.774,0.0,0.7599552256175093,9.775601049877915,False
2001,refined,table_4,income_share,gompertz,share_pct,85.48947805531292,,,,descriptive reproduction quantity,,descriptive,85.2,,0.2894780553129124,0.3397629757193807,
2001,refined,table_4,income_share,pareto,share_pct,14.510521944687085,,,,descriptive reproduction quantity,,descriptive,14.8,,-0.2894780553129159,-1.9559328061683507,
2001,refined,table_4,inequality,lorenz,gini,0.6045135448171821,,,,descriptive reproduction quantity,,descriptive,0.592,,0.0125135448171821,2.1137744623618486,
2001,trusted,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,-0.0259814312456274,,delta_r2,-0.0259814312456274,gompertz_free_r2 > exponential_r2,False,rejected,,,,,
2001,trusted,table_1,annual_income,descriptive,mean_income_usd,137.6063483171984,,,,descriptive reproduction quantity,,descriptive,110.857,,26.74934831719841,24.12959787582057,
2001,trusted,table_2,gompertz,boundary,x_gmax,8.53395522561751,,gompertz_free_correlation_coefficient,0.9454975678420318,correlation_coefficient >= 0.98,False,weak,7.774,,0.7599552256175093,9.775601049877915,
2001,trusted,table_2,gompertz,free_lsf,A,1.570973831809025,0.0242160261832604,gompertz_free_correlation_coefficient,0.9454975678420318,correlation_coefficient >= 0.98,False,weak,1.54,0.01,0.0309738318090249,2.0112877798068123,False
2001,trusted,table_2,gompertz,free_lsf,B,0.3876160716148116,0.0485536446303695,gompertz_free_correlation_coefficient,0.9454975678420318,correlation_coefficient >= 0.98,False,weak,0.34,0.01,0.0476160716148115,14.004726945532814,False
2001,trusted,table_2,gompertz,free_lsf,correlation_coefficient,0.9454975678420318,,gompertz_free_correlation_coefficient,0.9454975678420318,correlation_coefficient >= 0.98,False,weak,0.996,,-0.0505024321579682,-5.070525317065084,
2001,trusted,table_2,gompertz,population,population_pct,98.9782796519922,,gompertz_free_correlation_coefficient,0.9454975678420318,correlation_coefficient >= 0.98,False,weak,98.9,,0.0782796519921902,0.0791503053510517,
2001,trusted,table_3,pareto,boundary,x_pmin,8.53395522561751,,pareto_ls_r2,0.9979796918398322,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,7.774,,0.7599552256175093,9.775601049877915,
2001,trusted,table_3,pareto,lsf,alpha,2.858934010126409,0.0664191921544748,pareto_ls_r2,0.9979796918398322,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,3.23,0.2,-0.3710659898735908,-11.48811114159724,False
2001,trusted,table_3,pareto,lsf,beta,588.1840898676451,183.1269081333239,pareto_ls_r2,0.9979796918398322,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1588.0,1257.0,-999.8159101323548,-62.96069963050094,True
2001,trusted,table_3,pareto,lsf,correlation_coefficient,0.9989893351982452,,pareto_ls_r2,0.9979796918398322,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.973,,0.0259893351982453,2.6710519217107205,
2001,trusted,table_3,pareto,mle,alpha,2.3326399775766484,0.0731813893837429,pareto_mle_r2,0.857595733123401,finite direct MLE on observations x >= x_t,True,supported,2.72,0.07,-0.3873600224233517,-14.241177294976168,False
2001,trusted,table_3,pareto,mle_continuity,beta,178.48624529283995,28.00534378829028,pareto_mle_r2,0.857595733123401,finite direct MLE on observations x >= x_t,True,supported,372.0,54.0,-193.51375470716005,-52.019826534182805,False
2001,trusted,table_3,pareto,population,population_pct,1.021720348007796,,pareto_ls_r2,0.9979796918398322,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.1,,-0.0782796519922039,-7.116331999291272,
2001,trusted,table_3,transition,boundary,x_t,8.53395522561751,,pareto_ls_r2,0.9979796918398322,descriptive reproduction quantity,,descriptive,7.774,0.0,0.7599552256175093,9.775601049877915,False
2001,trusted,table_4,income_share,gompertz,share_pct,85.48947805531292,,,,descriptive reproduction quantity,,descriptive,85.2,,0.2894780553129124,0.3397629757193807,
2001,trusted,table_4,income_share,pareto,share_pct,14.510521944687085,,,,descriptive reproduction quantity,,descriptive,14.8,,-0.2894780553129159,-1.9559328061683507,
2001,trusted,table_4,inequality,lorenz,gini,0.6045135448171821,,,,descriptive reproduction quantity,,descriptive,0.592,,0.0125135448171821,2.1137744623618486,
2002,refined,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,-0.0343312634507326,,delta_r2,-0.0343312634507326,gompertz_free_r2 > exponential_r2,False,rejected,,,,,
2002,refined,table_1,annual_income,descriptive,mean_income_usd,119.9483217666026,,,,descriptive reproduction quantity,,descriptive,97.532,,22.416321766602607,22.983555926877955,
2002,refined,table_2,gompertz,boundary,x_gmax,8.319232469818342,,gompertz_free_correlation_coefficient,0.9443879675492436,correlation_coefficient >= 0.98,False,weak,7.878,,0.4412324698183418,5.600818352606523,
2002,refined,table_2,gompertz,free_lsf,A,1.5799031282416047,0.0232812206897858,gompertz_free_correlation_coefficient,0.9443879675492436,correlation_coefficient >= 0.98,False,weak,1.55,0.01,0.0299031282416046,1.929234080103528,False
2002,refined,table_2,gompertz,free_lsf,B,0.399108332839945,0.0512460510252687,gompertz_free_correlation_coefficient,0.9443879675492436,correlation_coefficient >= 0.98,False,weak,0.34,0.02,0.0591083328399449,17.384803776454408,False
2002,refined,table_2,gompertz,free_lsf,correlation_coefficient,0.9443879675492436,,gompertz_free_correlation_coefficient,0.9443879675492436,correlation_coefficient >= 0.98,False,weak,0.993,,-0.0486120324507564,-4.895471545896919,
2002,refined,table_2,gompertz,population,population_pct,98.97756097560976,,gompertz_free_correlation_coefficient,0.9443879675492436,correlation_coefficient >= 0.98,False,weak,99.0,,-0.0224390243902377,-0.0226656812022603,
2002,refined,table_3,pareto,boundary,x_pmin,8.319232469818342,,pareto_ls_r2,0.924105197345958,pareto_ls_r2 >= 0.98 and selected tail supported,False,fallback,7.878,,0.4412324698183418,5.600818352606523,
2002,refined,table_3,pareto,lsf,alpha,2.1765933551478165,0.1133595239891793,pareto_ls_r2,0.924105197345958,pareto_ls_r2 >= 0.98 and selected tail supported,False,fallback,2.93,0.05,-0.7534066448521837,-25.71353736696873,False
2002,refined,table_3,pareto,lsf,beta,67.85649439093883,18.35874103608812,pareto_ls_r2,0.924105197345958,pareto_ls_r2 >= 0.98 and selected tail supported,False,fallback,539.8,89.1,-471.9435056090611,-87.42932671527625,False
2002,refined,table_3,pareto,lsf,correlation_coefficient,0.9613039047803552,,pareto_ls_r2,0.924105197345958,pareto_ls_r2 >= 0.98 and selected tail supported,False,fallback,0.996,,-0.0346960952196448,-3.483543696751496,
2002,refined,table_3,pareto,mle,alpha,2.4629528504269707,0.0761171570988704,pareto_mle_r2,0.8808882160424427,finite direct MLE on observations x >= x_t,True,supported,2.78,0.09,-0.3170471495730291,-11.40457372564853,False
2002,refined,table_3,pareto,mle_continuity,beta,221.8493696609608,35.775324076408666,pareto_mle_r2,0.8808882160424427,finite direct MLE on observations x >= x_t,True,supported,426.0,79.0,-204.1506303390392,-47.92268317817822,False
2002,refined,table_3,pareto,population,population_pct,1.022439024390244,,pareto_ls_r2,0.924105197345958,pareto_ls_r2 >= 0.98 and selected tail supported,False,fallback,1.0,,0.0224390243902439,2.243902439024392,
2002,refined,table_3,transition,boundary,x_t,8.319232469818342,,pareto_ls_r2,0.924105197345958,descriptive reproduction quantity,,descriptive,7.878,0.0,0.4412324698183418,5.600818352606523,False
2002,refined,table_4,income_share,gompertz,share_pct,85.90117034177302,,,,descriptive reproduction quantity,,descriptive,86.4,,-0.4988296582269811,-0.5773491414664133,
2002,refined,table_4,income_share,pareto,share_pct,14.098829658226975,,,,descriptive reproduction quantity,,descriptive,13.6,,0.4988296582269758,3.6678651340218806,
2002,refined,table_4,inequality,lorenz,gini,0.5972393646717101,,,,descriptive reproduction quantity,,descriptive,0.586,,0.0112393646717101,1.9179803194044645,
2002,trusted,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,-0.0367662136790576,,delta_r2,-0.0367662136790576,gompertz_free_r2 > exponential_r2,False,rejected,,,,,
2002,trusted,table_1,annual_income,descriptive,mean_income_usd,119.49992477560436,,,,descriptive reproduction quantity,,descriptive,97.532,,21.967924775604374,22.523812467297272,
2002,trusted,table_2,gompertz,boundary,x_gmax,8.35044854642999,,gompertz_free_correlation_coefficient,0.9431158351518676,correlation_coefficient >= 0.98,False,weak,7.878,,0.4724485464299892,5.997062026275568,
2002,trusted,table_2,gompertz,free_lsf,A,1.580604480321054,0.0236599601230174,gompertz_free_correlation_coefficient,0.9431158351518676,correlation_coefficient >= 0.98,False,weak,1.55,0.01,0.0306044803210538,1.974482601358316,False
2002,trusted,table_2,gompertz,free_lsf,B,0.3988150638093655,0.0518749954762929,gompertz_free_correlation_coefficient,0.9431158351518676,correlation_coefficient >= 0.98,False,weak,0.34,0.02,0.0588150638093654,17.298548179225136,False
2002,trusted,table_2,gompertz,free_lsf,correlation_coefficient,0.9431158351518676,,gompertz_free_correlation_coefficient,0.9431158351518676,correlation_coefficient >= 0.98,False,weak,0.993,,-0.0498841648481324,-5.023581555703164,
2002,trusted,table_2,gompertz,population,population_pct,98.9785266197719,,gompertz_free_correlation_coefficient,0.9431158351518676,correlation_coefficient >= 0.98,False,weak,99.0,,-0.0214733802281017,-0.0216902830586886,
2002,trusted,table_3,pareto,boundary,x_pmin,8.35044854642999,,pareto_ls_r2,0.9826372612374203,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,7.878,,0.4724485464299892,5.997062026275568,
2002,trusted,table_3,pareto,lsf,alpha,2.790846067875424,0.095498667618694,pareto_ls_r2,0.9826372612374203,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,2.93,0.05,-0.139153932124576,-4.749280959883142,False
2002,trusted,table_3,pareto,lsf,beta,412.93008538450175,139.32910397656775,pareto_ls_r2,0.9826372612374203,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,539.8,89.1,-126.8699146154982,-23.503133496757727,False
2002,trusted,table_3,pareto,lsf,correlation_coefficient,0.9912806167969898,,pareto_ls_r2,0.9826372612374203,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.996,,-0.0047193832030102,-0.4738336549207069,
2002,trusted,table_3,pareto,mle,alpha,2.482966664869789,0.0767723524840821,pareto_mle_r2,0.9120469029404992,finite direct MLE on observations x >= x_t,True,supported,2.78,0.09,-0.297033335130211,-10.684652342813346,False
2002,trusted,table_3,pareto,mle_continuity,beta,233.2496855822705,38.004568981493634,pareto_mle_r2,0.9120469029404992,finite direct MLE on observations x >= x_t,True,supported,426.0,79.0,-192.7503144177295,-45.246552680218194,False
2002,trusted,table_3,pareto,population,population_pct,1.0214733802280995,,pareto_ls_r2,0.9826372612374203,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.0,,0.0214733802280995,2.147338022809953,
2002,trusted,table_3,transition,boundary,x_t,8.35044854642999,,pareto_ls_r2,0.9826372612374203,descriptive reproduction quantity,,descriptive,7.878,0.0,0.4724485464299892,5.997062026275568,False
2002,trusted,table_4,income_share,gompertz,share_pct,86.22433666402861,,,,descriptive reproduction quantity,,descriptive,86.4,,-0.175663335971393,-0.2033140462631864,
2002,trusted,table_4,income_share,pareto,share_pct,13.775663335971387,,,,descriptive reproduction quantity,,descriptive,13.6,,0.1756633359713877,1.291642176260204,
2002,trusted,table_4,inequality,lorenz,gini,0.5957395428732748,,,,descriptive reproduction quantity,,descriptive,0.586,,0.0097395428732748,1.6620380329820532,
2003,refined,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0362108424537704,,delta_r2,0.0362108424537704,gompertz_free_r2 > exponential_r2,True,supported,,,,,
2003,refined,table_1,annual_income,descriptive,mean_income_usd,149.36087450742522,,,,descriptive reproduction quantity,,descriptive,122.815,,26.545874507425225,21.61452144072404,
2003,refined,table_2,gompertz,boundary,x_gmax,7.988967241340482,,gompertz_free_correlation_coefficient,0.9827442886992148,correlation_coefficient >= 0.98,True,supported,7.374,,0.6149672413404828,8.339669668300553,
2003,refined,table_2,gompertz,free_lsf,A,1.555611301108145,0.01016170545498,gompertz_free_correlation_coefficient,0.9827442886992148,correlation_coefficient >= 0.98,True,supported,1.54,0.01,0.0156113011081449,1.0137208511782403,False
2003,refined,table_2,gompertz,free_lsf,B,0.3612296875252678,0.0243424776730397,gompertz_free_correlation_coefficient,0.9827442886992148,correlation_coefficient >= 0.98,True,supported,0.33,0.01,0.0312296875252677,9.463541674323569,False
2003,refined,table_2,gompertz,free_lsf,correlation_coefficient,0.9827442886992148,,gompertz_free_correlation_coefficient,0.9827442886992148,correlation_coefficient >= 0.98,True,supported,0.997,,-0.0142557113007851,-1.4298607122151634,
2003,refined,table_2,gompertz,population,population_pct,98.88763904511936,,gompertz_free_correlation_coefficient,0.9827442886992148,correlation_coefficient >= 0.98,True,supported,98.8,,0.08763904511936,0.088703486962915,
2003,refined,table_3,pareto,boundary,x_pmin,7.988967241340482,,pareto_ls_r2,0.9908262257379,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,7.374,,0.6149672413404828,8.339669668300553,
2003,refined,table_3,pareto,lsf,alpha,2.9531524685684154,0.0539963037810242,pareto_ls_r2,0.9908262257379,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,3.18,0.06,-0.2268475314315847,-7.133570170804552,False
2003,refined,table_3,pareto,lsf,beta,610.5721669447092,113.318919590212,pareto_ls_r2,0.9908262257379,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1017.0,227.0,-406.4278330552908,-39.96340541349958,False
2003,refined,table_3,pareto,lsf,correlation_coefficient,0.995402544570738,,pareto_ls_r2,0.9908262257379,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.996,,-0.000597455429262,-0.0599854848656666,
2003,refined,table_3,pareto,mle,alpha,2.5377393456340256,0.0746393646400045,pareto_mle_r2,0.916364416526956,finite direct MLE on observations x >= x_t,True,supported,2.78,0.09,-0.2422606543659742,-8.714412027553031,False
2003,refined,table_3,pareto,mle_continuity,beta,255.93072022271943,39.69618290283651,pareto_mle_r2,0.916364416526956,finite direct MLE on observations x >= x_t,True,supported,387.0,68.0,-131.06927977728057,-33.8680309502017,False
2003,refined,table_3,pareto,population,population_pct,1.11236095488064,,pareto_ls_r2,0.9908262257379,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.2,,-0.08763904511936,-7.303253759946671,
2003,refined,table_3,transition,boundary,x_t,7.988967241340482,,pareto_ls_r2,0.9908262257379,descriptive reproduction quantity,,descriptive,7.374,0.0,0.6149672413404828,8.339669668300553,False
2003,refined,table_4,income_share,gompertz,share_pct,85.74923484000576,,,,descriptive reproduction quantity,,descriptive,85.4,,0.3492348400057494,0.4089400936835473,
2003,refined,table_4,income_share,pareto,share_pct,14.250765159994245,,,,descriptive reproduction quantity,,descriptive,14.6,,-0.3492348400057548,-2.392019452094211,
2003,refined,table_4,inequality,lorenz,gini,0.5883019899185813,,,,descriptive reproduction quantity,,descriptive,0.579,,0.0093019899185813,1.606561298545999,
2003,trusted,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0362108424537704,,delta_r2,0.0362108424537704,gompertz_free_r2 > exponential_r2,True,supported,,,,,
2003,trusted,table_1,annual_income,descriptive,mean_income_usd,149.36087450742522,,,,descriptive reproduction quantity,,descriptive,122.815,,26.545874507425225,21.61452144072404,
2003,trusted,table_2,gompertz,boundary,x_gmax,7.988967241340482,,gompertz_free_correlation_coefficient,0.9827442886992148,correlation_coefficient >= 0.98,True,supported,7.374,,0.6149672413404828,8.339669668300553,
2003,trusted,table_2,gompertz,free_lsf,A,1.555611301108145,0.01016170545498,gompertz_free_correlation_coefficient,0.9827442886992148,correlation_coefficient >= 0.98,True,supported,1.54,0.01,0.0156113011081449,1.0137208511782403,False
2003,trusted,table_2,gompertz,free_lsf,B,0.3612296875252678,0.0243424776730397,gompertz_free_correlation_coefficient,0.9827442886992148,correlation_coefficient >= 0.98,True,supported,0.33,0.01,0.0312296875252677,9.463541674323569,False
